,High,Low,Mean
0,5079.0,4898.5,5006.553529411764
0,5117.0,5005.5,5048.303797468355
0,5190.0,4923.0,5063.032915360502
0,5291.0,5140.0,5217.121674057649
0,5291.0,5104.0,5208.7523961661345
0,5227.0,5094.5,5164.277997737557
0,5170.0,5005.0,5090.672229219143
0,5036.0,4980.0,5006.71875
0,5064.5,4928.0,4997.416226215645
0,5040.0,4839.5,4935.480687830688
0,5126.5,4969.5,5045.220857142857
0,5304.5,5095.5,5202.642337807606
0,5348.5,5235.5,5270.929034157833
0,5328.5,5266.0,5312.079787234043
0,5389.0,5278.0,5343.780646992054
0,5383.0,5305.0,5347.016685205785
0,5442.5,5322.5,5398.490656851642
0,5433.0,5343.5,5383.937711386697
0,5478.5,5371.5,5436.321385902031
0,5502.5,5476.5,5488.122641509434
0,5521.0,5361.0,5438.291381278539
0,5486.5,5323.5,5381.444413407821
0,5462.0,5352.5,5419.989784335982
0,5412.5,5333.5,5375.709650112867
0,5478.5,5365.0,5427.039976133651
0,5522.0,5457.0,5485.282608695652
0,5536.0,5462.0,5502.592760180995
0,5549.5,5439.0,5510.471186440678
0,5627.0,5473.5,5530.220231822972
0,5763.5,5622.0,5686.730284775465
0,5729.0,5656.5,5683.4646643109545
0,5665.0,5635.0,5649.067073170731
0,5646.0,5465.0,5583.317381738174
0,5465.0,5312.5,5391.2125
0,5496.0,5371.5,5436.258440046566
0,5583.5,5372.5,5506.044665012407
0,5592.5,5482.0,5544.0309677419355
0,5560.5,5536.0,5544.686274509804
0,5547.0,5418.0,5492.822661469933
0,5641.0,5500.5,5574.392816091954
0,5632.5,5360.5,5459.3744356659145
0,5490.0,5327.0,5434.836857142857
0,5543.5,5427.5,5495.601740696278
0,5565.0,5530.5,5551.0952380952385
0,5576.5,5467.0,5508.566568047338
0,5563.0,5415.5,5499.354600219058
0,5560.5,5422.0,5494.284324324324
0,5500.0,5337.5,5411.078993055556
0,5414.0,5333.0,5365.8438981042655
0,5322.5,5290.0,5305.393939393939
0,5331.5,5200.0,5250.270402298851
0,5277.0,5125.0,5231.6175
0,5208.0,5114.5,5161.371436716077
0,5184.0,5092.5,5142.900364963503
0,5200.0,5071.5,5124.913740458015
0,5220.0,5195.5,5208.68359375
0,5335.0,5193.5,5282.426884139482
0,5343.5,5269.0,5315.4218924972
0,5558.5,5275.0,5434.611774744028
0,5557.5,5483.0,5519.39160045403
0,5598.5,5510.0,5554.590828402367
0,5558.0,5539.0,5548.278846153846
0,5605.0,5508.5,5573.427178899083
0,5609.5,5506.5,5573.238583138173
0,5633.5,5497.0,5571.213450292397
0,5607.5,5437.5,5527.096285714286
0,5560.5,5416.0,5511.367310012063
0,5508.0,5503.0,5506.520833333333
0,5495.5,5369.0,5433.912248628885
0,5490.0,5377.0,5432.979555236729
0,5435.0,5323.0,5382.171935483871
0,5400.0,5323.0,5362.991857659831
0,5416.0,5311.5,5370.106242496999
0,5322.0,5295.0,5306.6625
0,5374.0,5281.5,5333.31794117647
0,5411.0,5289.0,5348.590419161676
0,5442.0,5328.0,5374.990828402367
0,5454.5,5354.0,5416.556049822064
0,5479.0,5435.0,5454.347178683385
0,5514.5,5474.5,5493.193181818182
0,5530.0,5449.5,5487.51899128269
0,5557.0,5454.5,5497.661360799001
0,5552.0,5492.0,5518.543130990415
0,5633.0,5601.0,5621.092391304348
0,5663.5,5571.0,5623.737385321101
0,5675.0,5605.5,5646.679662379422
0,5650.5,5570.0,5601.862837045721
0,5644.5,5583.5,5607.406753407683
0,5591.0,5583.0,5585.826923076923
0,5635.0,5561.5,5595.115566037736
0,5672.0,5609.0,5642.02243958573
0,5659.0,5602.0,5632.765133171913
0,5658.5,5596.0,5635.080503512881
0,5668.5,5539.0,5609.832142857143
0,5580.0,5566.5,5572.541666666667
0,5652.5,5559.5,5597.700274348423
0,5684.0,5619.0,5650.520687645688
0,5684.0,5605.0,5653.137676886792
0,5706.5,5651.5,5683.810946745562
0,5713.0,5679.0,5696.277035236938
0,5712.0,5699.5,5704.704545454545
0,5749.5,5682.0,5723.888692579505
0,5733.0,5675.5,5702.589975845411
0,5738.0,5650.5,5691.066764705883
0,5766.5,5696.5,5738.1365546218485
0,5752.0,5682.0,5714.419708029197
0,5686.0,5670.5,5678.387096774193
0,5677.0,5609.5,5640.861048478016
0,5689.5,5638.0,5664.169476744186
0,5760.5,5643.0,5722.950721153846
0,5773.5,5722.0,5746.617997616209
0,5878.5,5741.0,5812.5658220024725
0,5862.5,5857.5,5859.448979591837
0,5858.0,5819.5,5843.620169082125
0,5863.0,5806.5,5834.273086269744
0,5872.0,5826.5,5851.337921348315
0,5872.5,5826.5,5854.182322053675
0,5843.0,5794.0,5815.6045180722895
0,5844.0,5815.5,5833.908536585366
0,5876.5,5833.0,5860.775312855518
0,5892.5,5831.5,5853.545104510451
0,5901.0,5813.0,5870.6920492721165
0,5891.5,5805.5,5849.361990950226
0,5903.5,5872.5,5886.712576687117
0,5943.0,5923.0,5931.740740740741
0,5935.0,5905.0,5921.041164658634
0,5934.0,5884.0,5903.53202247191
0,5916.5,5871.5,5892.661066048668
0,5937.0,5877.5,5911.237259343148
0,5944.0,5900.0,5918.449451887942
0,5908.0,5898.0,5902.916666666667
0,5910.0,5843.0,5876.536971830986
0,5923.0,5876.0,5901.4612716763
0,5931.0,5846.5,5892.786281179138
0,5930.0,5837.0,5899.156284454245
0,5926.0,5877.0,5900.79501216545
0,5903.0,5876.0,5885.325
0,5894.5,5845.5,5868.278459821428
0,5859.5,5721.5,5776.111410118407
0,5803.0,5747.0,5777.488359201774
0,5874.0,5798.0,5846.144571428571
0,5895.5,5837.0,5867.009915865385
0,5826.5,5816.0,5818.7
0,5874.0,5804.0,5828.435836501902
0,5944.5,5858.0,5888.961847389558
0,5948.5,5881.5,5917.468503937008
0,5909.5,5869.5,5888.79880952381
0,5924.5,5885.0,5910.951066499372
0,5929.5,5920.5,5925.128048780488
0,5928.0,5876.5,5903.066176470588
0,5901.0,5824.5,5850.995714285715
0,5874.0,5830.0,5847.269607843137
0,5845.0,5777.0,5801.819105691057
0,5829.0,5752.5,5798.765858208955
0,5856.0,5819.0,5827.613636363636
0,5876.0,5806.5,5841.615158636898
0,5894.5,5808.0,5845.415105386417
0,5833.0,5726.5,5785.301655251142
0,5767.0,5679.0,5715.587261503928
0,5737.5,5705.5,5724.745603751466
0,5747.0,5730.0,5738.49537037037
0,5860.0,5700.5,5772.111979166667
0,5849.0,5760.0,5806.3600917431195
0,5785.0,5636.0,5701.218681318681
0,5684.5,5613.5,5653.036914765907
0,5635.5,5613.0,5626.272222222222
0,5640.5,5490.0,5580.201427003293
0,5607.5,5518.5,5570.751346982759
0,5682.5,5553.0,5617.868611111111
0,5665.5,5590.5,5625.888447432762
0,5601.0,5584.0,5591.57421875
0,5659.5,5575.5,5628.912385844749
0,5730.5,5605.5,5682.9663018433175
0,5741.0,5687.0,5711.788130733945
0,5749.0,5661.0,5713.472844344905
0,5737.5,5679.5,5716.153705953828
0,5718.5,5702.0,5708.585714285714
0,5707.5,5593.0,5636.5842696629215
0,5689.0,5614.5,5649.552191464822
0,5709.0,5665.0,5684.373020361991
0,5737.0,5655.0,5701.622159090909
0,5754.5,5671.0,5727.433995327103
0,5745.0,5742.0,5743.791666666667
0,5760.5,5689.0,5712.52453271028
0,5785.0,5699.0,5742.547387606318
0,5786.5,5700.5,5744.732799525505
0,5768.0,5702.5,5736.013172966781
0,5728.5,5603.0,5660.304545454545
0,5635.5,5608.0,5616.330357142857
0,5633.5,5513.5,5576.101081081081
0,5554.0,5442.5,5503.577505219207
0,5546.0,5469.5,5514.859688195991
0,5566.0,5477.0,5512.227906976745
0,5524.0,5495.5,5513.455696202532
0,5513.0,5415.0,5449.479677060133
0,5487.0,5366.5,5426.8370150862065
0,5434.0,5338.0,5384.671719955899
0,5405.5,5251.0,5327.964059196617
0,5300.0,5211.5,5260.82430875576
0,5248.0,5224.0,5239.820707070707
0,5340.0,5231.0,5289.871372767857
0,5393.5,5312.0,5349.766931216931
0,5336.5,5232.5,5284.131491712707
0,5356.5,5250.5,5311.628812636166
0,5369.5,5295.0,5327.633693045564
0,5355.0,5339.5,5346.34693877551
0,5399.0,5323.5,5363.062247644683
0,5389.0,5324.0,5358.757627118644
0,5356.0,5261.0,5298.5105088495575
0,5349.5,5258.5,5312.4708994709
0,5342.5,5215.0,5264.992352941176
0,5308.5,5265.0,5286.405487804878
0,5445.0,5287.5,5356.738247863248
0,5496.5,5392.0,5442.783704883227
0,5462.5,5381.0,5422.106718192628
0,5510.0,5440.0,5494.741071428572
0,5499.0,5357.0,5430.198062015504
0,5454.5,5371.0,5410.924328147101
0,5465.5,5392.0,5429.26867219917
0,5451.0,5379.5,5412.2787990196075
0,5486.0,5418.5,5445.262004801921
0,5510.0,5488.5,5498.8026315789475
0,5525.0,5413.0,5453.598432055749
0,5559.0,5448.0,5515.124860022396
0,5604.0,5523.0,5561.953040173724
0,5568.0,5454.0,5528.301289237668
0,5502.0,5455.0,5477.572590361446
0,5481.5,5461.0,5469.226415094339
0,5475.5,5390.5,5422.350912200684
0,5439.5,5392.0,5417.79349112426
0,5500.0,5408.0,5455.996180963572
0,5554.0,5392.0,5447.7144793926245
0,5578.5,5507.5,5538.688470728794
0,5565.5,5542.0,5548.22
0,5620.5,5528.5,5577.476121979286
0,5659.5,5593.0,5623.715753424657
0,5659.5,5625.0,5639.82782369146
0,5685.5,5618.5,5648.171820303384
0,5651.5,5602.0,5631.171341463415
0,5638.0,5625.0,5630.713235294118
0,5631.0,5565.5,5596.972319347319
0,5645.5,5577.5,5613.220956719818
0,5631.0,5578.0,5608.678375411636
0,5607.0,5543.0,5574.162146892655
0,5641.0,5580.0,5608.042682926829
0,5636.0,5622.5,5628.6015625
0,5637.0,5595.0,5615.518464243845
0,5635.5,5575.0,5606.414212910532
0,5659.5,5580.0,5617.026467203683
0,5685.0,5641.5,5660.395689655173
0,5664.5,5599.5,5628.916254635352
0,5585.0,5560.0,5575.09375
0,5569.5,5466.0,5505.8995972382045
0,5516.0,5410.0,5464.999449944995
0,5483.0,5425.0,5459.211449942462
0,5555.5,5432.5,5505.292382588775
0,5628.0,5505.5,5560.6915467625895
0,5616.0,5598.0,5609.4111111111115
0,5664.5,5580.5,5628.478637413395
0,5667.0,5573.5,5618.9636414881625
0,5689.5,5587.0,5650.02467462039
0,5735.5,5584.0,5649.783760186263
0,5752.5,5618.5,5703.877844311377
0,5745.5,5739.0,5742.567307692308
0,5796.0,5724.0,5761.880688448075
0,5811.5,5741.5,5778.425882352941
0,5848.0,5779.5,5807.506787330317
0,5857.5,5809.0,5828.475845410628
0,5844.5,5810.0,5824.746882793018
0,5839.5,5828.5,5832.7125
0,5849.0,5795.0,5819.985193621867
0,5860.0,5821.0,5842.5906750572085
0,5850.5,5815.5,5834.698255813953
0,5851.5,5803.0,5828.949769053118
0,5853.0,5827.5,5839.953784119107
0,5851.0,5840.0,5846.653225806452
0,5851.5,5794.5,5830.060709838107
0,5867.0,5803.0,5835.929465301479
0,5825.0,5763.5,5786.892735527809
0,5808.5,5747.5,5776.493521790341
0,5785.0,5731.5,5757.312727272727
0,5772.5,5746.0,5757.703125
0,5777.5,5741.0,5761.698296122209
0,5767.0,5719.0,5745.720303030303
0,5737.5,5698.5,5722.7170658682635
0,5758.5,5686.5,5720.672604422604
0,5704.5,5667.0,5688.661538461539
0,5759.5,5690.0,5737.715432960894
0,5757.5,5650.5,5694.239619377163
0,5679.5,5634.0,5659.573329558324
0,5786.0,5667.5,5728.422004744958
0,5807.5,5771.5,5790.561890243903
0,5797.0,5776.0,5783.116279069767
0,5775.0,5733.0,5761.045698924731
0,5766.0,5734.5,5751.169230769231
0,5789.5,5728.0,5760.3175
0,5869.0,5742.0,5773.850702576113
0,5905.0,5851.0,5878.488636363636
0,5857.0,5852.0,5855.214285714285
0,5882.5,5837.5,5865.774739583333
0,5859.0,5810.0,5831.327637444279
0,5873.5,5833.0,5853.572081575247
0,5852.5,5795.5,5823.888208762886
0,5867.5,5805.5,5829.537607891492
0,5814.0,5772.0,5781.2663551401865
0,5835.0,5774.0,5800.643544733862
0,5842.0,5779.5,5814.1606933019975
0,5799.0,5724.0,5758.6345029239765
0,5786.0,5735.0,5762.522435897436
0,5782.5,5711.5,5746.410845588235
0,5722.5,5702.0,5712.128048780488
0,5817.5,5700.0,5771.770975056689
0,5813.5,5752.5,5784.909090909091
0,5813.5,5756.0,5787.098475967175
0,5827.5,5774.0,5804.160399529965
0,5858.5,5807.5,5828.16676980198
0,5822.0,5810.0,5815.108695652174
0,5834.5,5790.5,5809.091045673077
0,5834.0,5745.0,5791.384934756821
0,5781.0,5733.5,5757.571058688147
0,5820.5,5736.5,5784.426162790698
0,5802.5,5753.0,5780.951113861386
0,5764.5,5742.5,5751.835714285714
0,5812.5,5751.5,5789.766984505363
0,5878.5,5797.0,5830.3178904428905
0,5896.5,5842.0,5874.433748584372
0,5903.0,5866.0,5886.133469626168
0,5896.0,5836.5,5871.332616707617
0,5859.5,5828.0,5844.198051948052
0,5885.5,5837.5,5862.847789115646
0,5869.0,5761.0,5794.618144690782
0,5802.0,5753.5,5782.148781902552
0,5820.5,5742.5,5794.238818807339
0,5803.5,5720.0,5766.613662790698
0,5790.0,5775.5,5783.932926829269
0,5792.0,5741.0,5766.037794299876
0,5831.0,5761.0,5814.442617449665
0,5847.0,5753.0,5797.148899188876
0,5845.5,5754.5,5808.154620853081
0,5869.0,5805.5,5834.809226190476
0,5823.0,5813.0,5818.768867924528
0,5839.0,5802.5,5815.965827338129
0,5888.0,5819.5,5857.064122533749
0,5907.0,5771.0,5841.146839080459
0,5808.0,5739.0,5775.902027027027
0,5770.5,5696.0,5743.9018072289155
0,5750.5,5738.5,5744.181818181818
0,5777.5,5731.0,5759.2212086659065
0,5773.5,5692.0,5732.405298759864
0,5762.0,5657.0,5727.436111111111
0,5699.5,5648.5,5677.109585201793
0,5676.0,5590.5,5635.734785202864
0,5651.0,5636.5,5643.242537313433
0,5734.0,5638.5,5688.924303944315
0,5753.5,5699.5,5727.459593326382
0,5775.0,5722.0,5748.4570357554785
0,5798.5,5768.0,5784.68231441048
0,5837.5,5779.5,5807.086605890603
0,5817.5,5805.5,5810.40306122449
0,5821.0,5771.5,5795.736562150056
0,5824.0,5784.5,5805.6158399098085
0,5838.5,5755.5,5794.626662971175
0,5886.0,5820.5,5857.407069555302
0,5906.0,5860.5,5880.04805352798
0,5893.0,5879.5,5886.925675675676
0,5904.5,5853.5,5876.809977578475
0,5898.0,5853.5,5873.691905286343
0,5918.0,5870.5,5893.955667789001
0,5926.5,5885.0,5907.607934655776
0,5926.0,5890.5,5907.437888198758
0,5927.0,5917.5,5923.4
0,5886.0,5857.0,5874.357142857143
0,5898.0,5871.5,5887.225
0,5922.0,5878.0,5900.498407643312
0,5905.5,5872.5,5890.524678111588
0,5905.5,5870.0,5885.597767857143
0,5891.0,5884.0,5888.921875
0,5897.5,5841.0,5863.74306569343
0,5918.5,5885.5,5899.214095744681
0,5943.0,5903.5,5928.76376440461
0,5944.0,5896.0,5926.521103896104
0,5923.0,5860.0,5895.139372822299
0,5920.0,5901.0,5910.3125
0,5921.0,5892.0,5912.762842465753
0,5920.0,5905.0,5912.6612903225805
0,5963.5,5904.0,5929.231060606061
0,5941.0,5853.0,5894.141370869033
0,5860.0,5850.0,5856.41
0,5882.0,5828.5,5860.654340836013
0,5931.0,5866.5,5911.430107526881
0,6009.0,5922.5,5977.113585746102
0,6012.0,5973.5,5992.50645342312
0,6062.5,5993.0,6022.839371980676
0,6055.5,6043.0,6048.868421052632
0,6053.5,6011.5,6026.400236127509
0,6046.5,6007.0,6022.0738702201625
0,6069.0,6020.5,6043.0775462962965
0,6078.5,6046.0,6064.097142857143
0,6082.0,6052.5,6068.887176325524
0,6099.0,6080.0,6090.351851851852
0,6095.0,6054.5,6074.329084588644
0,6087.0,6042.0,6068.019707207207
0,6077.5,6035.0,6055.433295964125
0,6103.5,6046.5,6078.026244588745
0,6133.5,6091.5,6119.118115055079
0,6149.0,6131.5,6141.197115384615
0,6153.0,6120.5,6132.581182065217
0,6172.0,6107.0,6142.183701657458
0,6170.5,6141.0,6154.614025085519
0,6232.5,6145.0,6192.009581881533
0,6257.0,6206.0,6234.1399390243905
0,6257.0,6245.0,6249.2421875
0,6272.5,6236.0,6254.547438882421
0,6309.5,6245.5,6275.918384879725
0,6315.5,6263.5,6290.882723112129
0,6274.5,6234.0,6252.137428571428
0,6323.5,6251.0,6285.8100591715975
0,6318.5,6310.0,6313.351351351352
0,6314.5,6194.5,6241.616990846682
0,6257.0,6199.0,6238.668509895227
0,6281.5,6223.0,6252.124715261959
0,6273.0,6174.0,6225.1186635944705
0,6238.0,6203.5,6221.054079110012
0,6227.0,6220.0,6222.979166666667
0,6254.5,6210.5,6234.185670731707
0,6304.0,6218.0,6269.736689814815
0,6362.5,6285.0,6322.226809954751
0,6340.0,6277.0,6308.9352071005915
0,6328.5,6280.0,6302.179227941177
0,6303.5,6295.5,6299.914285714286
0,6309.0,6281.0,6293.997510668563
0,6365.5,6275.5,6330.461627906977
0,6397.0,6327.0,6373.0495618838995
0,6345.5,6259.0,6288.029748908297
0,6349.5,6291.5,6320.352245145631
0,6335.5,6322.0,6330.875
0,6373.0,6225.0,6320.431843267108
0,6276.5,6219.5,6255.522443181818
0,6356.0,6252.5,6293.393333333333
0,6368.0,6315.0,6339.945677570094
0,6377.0,6291.0,6338.89486260454
0,6354.5,6323.5,6337.02
0,6363.0,6315.5,6334.794982698962
0,6429.0,6353.5,6396.811003420753
0,6452.5,6406.5,6432.876878612717
0,6449.0,6420.0,6436.444805194805
0,6480.0,6438.5,6460.345667870036
0,6414.5,6400.5,6407.173076923077
0,6435.0,6399.5,6417.428448275862
0,6459.5,6409.5,6431.06241956242
0,6428.5,6369.0,6401.6341301460825
0,6471.5,6410.0,6444.540930506479
0,6481.5,6400.0,6430.116306954436
0,6356.0,6281.5,6304.483516483517
0,6407.5,6275.0,6366.536019210245
0,6407.0,6345.0,6378.933607520564
0,6420.5,6364.0,6386.3463114754095
0,6375.0,6304.0,6328.561896135266
0,6371.0,6302.0,6339.16495157385
0,6376.0,6363.0,6371.1411290322585
0,6402.5,6300.0,6355.982571428572
0,6360.5,6310.5,6337.06206088993
0,6370.0,6287.5,6330.426149425288
0,6393.0,6312.0,6359.6828817733995
0,6350.5,6337.5,6343.2962962962965
0,6447.0,6336.5,6414.618735763098
0,6424.0,6337.0,6387.548870056497
0,6374.0,6279.5,6325.004111842105
0,6295.5,6159.5,6221.424160671463
0,6228.0,6217.5,6223.796875
0,6267.5,6204.0,6227.222343921139
0,6278.5,6234.5,6257.670389461627
0,6352.0,6255.0,6313.265531660693
0,6370.0,6321.5,6346.378456221199
0,6358.0,6312.5,6337.500892857143
0,6353.5,6318.0,6337.002906976744
0,6331.0,6240.0,6272.958244111349
0,6288.0,6241.0,6263.94140625
0,6287.5,6174.0,6214.004764573991
0,6227.0,6173.5,6202.37015503876
0,6245.5,6198.0,6223.624554102259
0,6267.5,6205.5,6241.427777777778
0,6369.0,6219.0,6312.886966551327
0,6399.0,6353.5,6381.291890440387
0,6425.0,6368.0,6391.010101010101
0,6396.5,6355.0,6374.866071428572
0,6383.0,6372.5,6377.974358974359
0,6443.0,6375.5,6404.281544811321
0,6442.5,6369.0,6401.251175088131
0,6437.0,6374.5,6407.378859857482
0,6430.0,6365.0,6405.493786982249
0,6501.5,6408.5,6456.431378476421
0,6485.0,6473.0,6478.510563380281
0,6531.5,6478.0,6508.506624423963
0,6566.0,6519.0,6541.18134414832
0,6576.5,6538.0,6555.649943630214
0,6607.0,6561.0,6586.142127403846
0,6600.0,6583.0,6588.2266666666665
0,6625.0,6569.5,6591.708333333333
0,6676.0,6584.5,6628.743722707423
0,6687.0,6646.5,6669.637845303868
0,6692.5,6646.5,6670.1906976744185
0,6730.0,6645.0,6687.31173594132
0,6725.0,6713.5,6720.01953125
0,6736.5,6685.5,6712.541471962617
0,6789.5,6718.5,6755.001752336449
0,6861.5,6743.0,6785.949088960343
0,6747.5,6639.5,6693.406443298969
0,6701.0,6621.0,6652.432004689332
0,6700.5,6678.5,6691.941358024691
0,6779.5,6691.0,6736.90393258427
0,6725.5,6603.5,6645.685698447894
0,6654.5,6586.0,6628.1641666666665
0,6634.5,6520.5,6579.634685230024
0,6539.0,6521.0,6530.329861111111
0,6562.5,6495.0,6527.48908174692
0,6560.0,6492.0,6536.765519187359
0,6516.0,6383.0,6445.268147345612
0,6422.5,6271.0,6363.2690880169675
0,6408.5,6298.0,6351.133139534883
0,6389.0,6376.0,6382.066176470588
0,6382.0,6314.5,6343.550847457627
0,6326.0,6222.0,6252.537254901961
0,6320.5,6192.5,6287.472886029412
0,6301.5,6160.0,6218.375770020534
0,6302.5,6230.5,6269.956653225807
0,6274.5,6253.0,6260.618421052632
0,6326.0,6251.0,6298.243145743146
0,6352.5,6264.0,6324.904498525074
0,6343.0,6201.0,6302.278460543338
0,6236.0,6067.5,6145.703001132503
0,6195.5,6050.0,6120.956725146199
0,6088.5,6055.5,6068.5
0,6088.5,5966.0,6011.058991683992
0,6085.0,5955.5,6042.245502645503
0,6156.0,6040.5,6111.609581497797
0,6224.5,6121.0,6166.088301462317
0,6220.5,6154.5,6187.552476415094
0,6170.0,6154.5,6160.657258064516
0,6270.0,6162.5,6227.979047072331
0,6266.0,6206.5,6238.912994350282
0,6226.5,6130.0,6172.022172236504
0,6399.5,6191.0,6310.587846347607
0,6453.0,6315.5,6377.556694813028
0,6411.5,6386.0,6400.8975903614455
0,6435.0,6363.0,6398.967962760132
0,6484.5,6433.5,6463.874037403741
0,6604.0,6424.0,6463.198048523207
0,6566.0,6477.0,6509.571705426357
0,6537.0,6490.5,6509.3815151515155
0,6524.0,6501.0,6513.365
0,6560.0,6512.0,6534.4366902237925
0,6561.0,6500.0,6529.974679860303
0,6550.5,6468.0,6518.433352402746
0,6612.5,6507.0,6566.7138228941685
0,6590.0,6544.0,6568.695054945055
0,6606.5,6590.5,6598.628205128205
0,6600.0,6560.0,6575.300351288056
0,6612.0,6545.5,6581.611586757991
0,6616.5,6533.0,6579.228
0,6577.5,6491.0,6541.797781569966
0,6584.0,6485.5,6530.66354292624
0,6542.5,6522.0,6532.823529411765
0,6561.0,6495.0,6525.697833523375
0,6555.0,6505.0,6526.875146886016
0,6615.0,6508.5,6566.389117647059
0,6669.5,6565.0,6614.888888888889
0,6664.0,6575.5,6616.972760290557
0,6609.5,6604.0,6606.464285714285
0,6640.0,6541.0,6585.409617612978
0,6583.0,6514.0,6559.613765642775
0,6595.5,6452.0,6508.620633187773
0,6527.0,6472.0,6501.856407322654
0,6576.5,6495.0,6537.872727272727
0,6572.5,6551.5,6563.41095890411
0,6577.0,6511.0,6538.1597142857145
0,6612.0,6534.0,6579.369311875694
0,6635.0,6560.5,6588.852246543779
0,6573.5,6445.0,6493.598314606742
0,6496.0,6437.5,6472.582134292566
0,6497.0,6473.0,6481.2972972972975
0,6497.5,6417.0,6456.448761261261
0,6453.5,6382.5,6423.185255712731
0,6445.5,6346.5,6403.648942093541
0,6468.0,6363.0,6438.636520737327
0,6512.5,6415.5,6470.388819095478
0,6478.5,6461.0,6467.949367088608
0,6484.5,6387.0,6434.1438053097345
0,6441.0,6387.5,6415.237615207373
0,6499.0,6422.5,6465.370067643743
0,6501.0,6385.5,6436.109486873508
0,6460.0,6433.5,6446.8453947368425
0,6530.0,6450.0,6501.073529411765
0,6524.0,6435.5,6481.887772675086
0,6496.0,6422.5,6459.782418224299
0,6545.5,6459.5,6514.530346820809
0,6571.0,6490.5,6534.276646706587
0,6552.5,6536.5,6546.309523809524
0,6561.0,6506.5,6533.116685456595
0,6575.5,6533.0,6557.196022727273
0,6567.5,6533.0,6550.2197265625
0,6579.0,6534.5,6562.272935779816
0,6571.0,6534.5,6548.717871485944
0,6643.0,6608.0,6624.234375
0,6636.0,6574.5,6603.142605633803
0,6588.0,6539.0,6567.253726287263
0,6618.0,6502.0,6549.920889987639
0,6630.5,6579.0,6608.5049824150055
0,6605.5,6545.0,6578.505151515152
0,6560.0,6534.0,6546.796875
0,6571.5,6512.0,6539.550179211469
0,6557.5,6519.0,6540.708233890215
0,6562.5,6496.5,6521.48251146789
0,6555.0,6507.0,6527.412075029309
0,6543.0,6457.0,6491.968674698795
0,6446.5,6402.5,6415.820833333333
0,6461.0,6403.5,6430.4375
0,6445.0,6393.0,6421.549772468715
0,6430.0,6355.0,6397.99718151071
0,6443.5,6390.0,6419.784610983982
0,6449.0,6394.5,6427.517728365385
0,6425.5,6398.0,6407.232758620689
0,6414.0,6360.0,6388.614136413641
0,6402.5,6296.5,6346.478443743428
0,6340.0,6287.5,6320.635041551246
0,6452.0,6319.5,6384.991638795987
0,6491.0,6405.0,6453.264055023923
0,6461.0,6433.5,6443.0
0,6530.0,6436.0,6477.354328523862
0,6541.5,6496.0,6521.643099547511
0,6556.5,6475.0,6518.192373853211
0,6589.0,6500.0,6538.009692132269
0,6604.5,6550.0,6582.0079505300355
0,6678.0,6601.5,6624.521276595745
0,6635.0,6587.0,6613.044134396356
0,6691.5,6620.0,6651.875556792873
0,6670.0,6631.0,6648.417613636364
0,6708.0,6660.5,6685.110958149779
0,6709.5,6679.0,6695.664395734597
0,6720.0,6711.5,6718.893518518518
0,6722.5,6680.5,6702.84023668639
0,6769.5,6699.0,6741.044849537037
0,6798.0,6723.5,6762.210379464285
0,6747.0,6696.5,6723.974824355972
0,6737.5,6692.0,6714.8104693140795
0,6741.0,6727.5,6733.806603773585
0,6772.5,6724.5,6746.3792517006805
0,6761.5,6685.0,6719.6184062850725
0,6752.5,6710.0,6731.146348314607
0,6763.5,6626.5,6695.321428571428
0,6721.5,6623.0,6670.964113389626
0,6719.0,6699.5,6705.557971014493
0,6728.0,6683.5,6708.254464285715
0,6719.5,6669.0,6693.566954022988
0,6690.0,6605.5,6646.667036625971
0,6700.0,6633.5,6662.752309468822
0,6697.5,6657.0,6680.372411693057
0,6686.5,6675.5,6679.71
0,6725.0,6662.0,6703.007075471698
0,6701.5,6666.0,6682.240783410139
0,6712.5,6648.5,6677.026346604215
0,6706.0,6641.0,6680.017793594306
0,6711.0,6658.5,6680.140567200987
0,6702.0,6688.0,6696.279069767442
0,6709.5,6674.5,6693.652007083825
0,6696.5,6626.5,6656.607763615296
0,6664.0,6632.0,6646.648648648648
0,6679.0,6640.0,6655.677025139665
0,6682.0,6635.0,6663.522431259044
0,6647.5,6628.5,6635.836538461538
0,6662.0,6575.5,6606.221802325582
0,6585.5,6511.0,6543.257126567845
0,6553.5,6464.5,6513.324157303371
0,6519.0,6479.5,6501.444886363636
0,6575.0,6494.0,6537.774580335731
0,6580.5,6568.0,6576.474489795918
0,6579.5,6533.5,6550.322571090047
0,6522.5,6470.0,6490.148203592815
0,6505.5,6416.5,6475.036995515695
0,6439.0,6376.0,6405.149038461538
0,6413.0,6380.5,6398.11170212766
0,6399.0,6349.0,6363.9375
0,6482.5,6363.0,6440.663533834587
0,6465.5,6430.0,6446.679378531074
0,6520.5,6381.0,6456.6529850746265
0,6547.5,6487.5,6515.58903712297
0,6640.0,6524.0,6549.977737665463
0,6575.0,6558.0,6567.199074074074
0,6633.5,6564.5,6601.833827014218
0,6663.5,6615.0,6648.14126984127
0,6681.5,6669.0,6675.884146341464
0,6726.0,6660.0,6688.693072289157
0,6704.5,6693.0,6698.913043478261
0,6719.0,6666.0,6686.802763819095
0,6708.5,6685.5,6700.42652027027
0,6711.0,6700.5,6708.401960784314
0,6722.5,6649.0,6673.831401766004
0,6698.5,6645.5,6677.082637231503
0,6688.0,6666.5,6673.8
0,6700.5,6660.5,6680.807458563536
